X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	target
49448.39797682509	62309.904481604666	35239.49115335969	57676.51648485068	50848.22037766165	47870.26671497454	52573.13699664933	53821.681933700725	78592.23690025398	48118.20972281549	44122.728086299176	73205.13781404728	53389.00575288047	63870.49834317325	34640.94052127552	54796.96340379851	53049.87671048698	41020.92835694617	63351.48699737981	-3569608.2368002
63402.28864916467	57821.34236368839	28664.66122293061	46096.16342955422	81847.49583106113	50517.54904822363	47613.07694456137	58226.47981334739	61499.32112409113	48300.2203359855	58497.63503662131	48602.908420969296	57267.31560668349	56573.72461719607	55572.70344853104	39046.10869277691	32168.757888531407	63313.158092795726	52318.26798505505	-3870026.7588553033
55310.55016773224	37515.92670755822	24203.614317820902	33683.85468222917	84026.51699800552	20908.543290841222	59088.01177843328	43103.39988816874	44954.22622988079	63358.706125806006	59313.88033558292	43728.44200093782	27934.615743084523	62095.74522648698	56547.29297598621	46473.65916164366	48334.893798235455	44166.04440856156	40665.47200680483	-3082288.4270163374
63256.08938765083	49287.40181464478	22028.498787838336	52235.15834345462	63257.7430430056	38034.43990988474	52871.77383390264	51237.33295596843	70775.6534811395	81113.06145153231	69006.77704973098	51974.42395096436	63316.84781272741	62420.96851165895	47864.67863966952	83709.92483259602	33234.37545970629	58612.2994325203	66641.20655758768	-3690490.916938898
53735.25875655814	36612.793683641816	21857.724408637565	56208.56157214558	74501.34521018954	34396.013332537594	76422.83958643848	55698.677700682645	50051.61201508017	49132.90006744921	29014.20388924498	66845.33027260132	36156.45923887814	44985.29945968552	62631.42624848344	21444.182516083285	23180.96067684625	50051.886195369225	58126.9012485281	-3053105.045516323
48950.48796795407	52817.95931175854	39821.22351489979	44342.30848899521	72567.44751009761	68562.2669096322	56321.07979262678	35931.857822983104	58157.826642357366	76858.24817306992	72046.63386389082	63335.6911878561	67196.1454977719	55154.20165697005	57595.47098538732	40274.20229932469	46419.38481224846	68598.18459545153	44368.94542880547	-4290656.314340663
47212.24602369476	68808.41065812948	61517.272740300665	50020.49518752915	43461.50760339406	54801.84138169277	58660.774202085086	58223.01689913742	51330.84684508224	59427.15107604768	55366.24928952397	72032.31791350589	29116.928218037163	42278.50411792097	49941.35199424304	39033.50305093088	45377.7644101186	34982.468783938115	38665.1127447793	-3480959.846717613
44774.43490185799	42429.35741450047	74061.11906626009	77811.84598514088	31509.963385985197	28015.92818522809	41119.30865408743	43858.817222081096	38637.45964054687	52020.93973882014	43664.31474100844	34404.84123397386	32609.087297241596	73375.36564751159	43953.70782802106	44536.767611250936	23221.40913541679	43926.76519281775	68532.44942070334	-3511165.1582695427
11416.827201963886	62294.83422056359	65253.27474396193	65631.84663987301	36450.32164113562	21776.852967998635	46364.65884277616	58544.23468854716	36148.23511744975	32179.68810997075	61966.02232947005	48376.82318529039	55901.21522809397	54695.45396876419	46602.23239091268	49932.54488758809	38091.94381145292	43991.09188537475	36391.08978811519	-3055346.1854552976
39913.96550626453	46087.6934795284	23886.74467826548	41601.88666506582	44444.70210376736	27741.610795680725	59426.84477853477	52339.35711756842	53812.33953524324	64687.13597801861	46929.28002612501	40153.44186117383	51401.40747902884	18837.927423493475	47405.194294926514	62921.83100196422	56077.10793274691	43015.37165627725	18621.30367030613	-2434053.920321723
41240.39259581908	33424.99575315514	40224.65039120623	44798.43422309907	57743.67109333477	52497.74464195832	40085.02872087564	60585.07346783749	40659.19024018139	52560.12286048551	61375.51538397556	44267.07539369185	39069.10854328133	61723.83025962266	37028.88402408521	44910.15258385102	49791.21567907857	78569.38497838943	62991.63000219296	-3488052.9371169545
47941.914977359695	63877.22223483047	42886.25919547764	64983.84491738901	56491.64540194064	40468.15856961754	47525.75618333116	61088.45259291469	31275.674940326247	52939.84450444298	67350.5337673385	60321.55204684348	30857.95826630873	58301.27729372298	30325.713793927636	53858.87548407976	60337.66729137704	51311.56086061321	35913.67754921079	-3545300.296525136
37267.22288881598	69942.12183610132	57140.58532759386	49042.8583592281	60567.1860317784	48518.938154970514	60417.62446585333	48157.93876922722	54150.55450930233	33323.00828319475	39899.784537327454	43779.502935333614	41822.274910886736	43194.77970287471	41516.23789825424	27217.035040863397	49701.0998358206	49165.913670594375	26978.242669964267	-3393754.7667917204
81482.16087167907	36544.56337370291	45805.478693489385	67838.16161585848	49002.08491009858	43849.64737892722	13652.52281621821	36314.75760495379	58500.07124301696	78542.26418884187	36722.43454539799	55885.77466853255	85356.95209399104	61420.34275109061	62412.01353908471	38938.18056484725	62545.55610930848	40774.026459314	40026.95040666958	-4248459.931567874
66613.84732912597	74058.38731645558	59471.768892412925	64122.40384193316	40394.92867038621	32655.071695902658	60318.25391508615	35932.46493955836	45842.10700276025	65734.61288916985	72727.7007982049	49637.55308932884	37931.00841237656	58413.81873182578	34041.69015861963	48223.05803608571	42576.75124357353	49916.33625201527	54935.168712637824	-3985448.928279764
45503.89048100943	73121.95637228369	48264.14212513583	35886.970914033045	66290.86844084325	60494.75608957106	37484.91248550538	37735.89835927032	56256.20327943518	54311.67862789147	43293.28386515722	67795.40289018958	38745.31057674781	59647.73640775155	65160.56570950479	45625.33722475713	19271.32707348269	44754.520885376165	56505.93811980188	-3682140.180592058
51418.13571106817	80046.9224025195	49752.34207702107	61044.02558133109	49579.66585870545	36066.6383074742	63320.15132929099	51161.19090810685	62519.346746938194	59793.38399750609	38255.71439470588	68045.34766433811	34806.66617862288	62134.62094690803	66641.17367490982	44913.24106885341	57472.91574106334	55773.3552482171	66834.21106795857	-3708556.648270757
19821.32902004826	33910.00749979297	44363.76796400898	45666.00180748365	61104.38319201062	55511.957636295934	25918.70217723797	58553.14045616371	52810.06741111206	63634.8792131468	67313.96319750465	51180.12477633228	64698.95670500714	43647.73282639574	35810.7407359772	57652.89906729462	37959.84629076348	53901.97154957265	84618.52697650313	-3269712.3326823744
79159.74258555727	45663.63029817872	51490.31198991548	45225.740676142894	55162.33590711751	41360.65671539653	55626.21011900898	59301.15998334008	14470.737406208194	50113.04330314563	44918.20179770149	85319.44381460168	59254.83983088585	72810.53858911128	56626.72632734961	52227.05569331598	47339.41783581176	65755.5562618015	80833.23169752867	-3629594.004167521
62255.480461561405	84199.1777031485	34566.78235547369	32344.047871054758	56464.05764862273	61348.8118361672	51159.28671657736	39435.42702446565	48543.173058047214	63275.76925477673	44286.185716638174	61573.67365649952	63556.8378495699	57434.61804484204	48514.57424556431	63927.0000939754	31723.22169881913	37162.952061204414	49400.92920846342	-3538753.66108101
47519.74236099374	69218.00422624925	62734.44023639643	51009.17722823513	69370.63624888952	33926.00546107067	47641.20251324186	57059.63387210692	48218.80527047277	51273.92198318859	31887.00638280672	24321.78330934889	58658.84124772045	57471.12186486615	61386.665423734936	44088.730565220125	33557.39026731613	50391.55699628992	66869.37124367095	-3457395.094089316
22543.60290443975	30290.84830424841	34393.102562872584	47997.87630529491	48581.642387303626	58840.0734001162	38467.0109042636	67162.74492660868	48130.69781016804	61290.045673434935	42518.19376868528	67250.02523865092	28366.651246003163	39442.58324088822	35481.5967407041	69355.60511517001	39645.11118000005	37249.919398334925	50494.55851466873	-2562766.15063108
17158.36168306984	75020.96985570925	33428.64921209701	46278.15111593627	41502.56228876925	58793.06865537219	46886.98734485591	36375.109078266745	56718.93466776412	34414.1636639477	37562.139478998906	23967.80638492583	27000.69649455108	56681.56609037089	21708.78472876669	27738.112525653032	42648.81539041946	42820.454499465326	84603.79058817179	-2986083.7143959505
54250.20315035113	41914.12303254471	48721.25396608013	62575.54659763157	41134.91842756545	30101.22233617153	33121.82255656402	38006.81763309481	59002.08036680525	34810.0559283753	45991.30481266936	61726.559375830686	52993.15215931007	49797.00110913697	51544.14100585374	52615.300958746295	39809.41847660915	47399.98734404928	88397.2992704099	-3273436.585346442
40200.79430111133	42027.70264788752	47690.92793100308	48934.64797263264	40786.06403869737	45410.67693607518	30684.678527552864	67720.62370780113	24000.93815024973	29617.073173069424	57442.48133159974	36022.2836615247	40034.83471247608	55273.66910987007	58248.77242450317	47474.318742295545	65447.998274482125	50295.40415229178	72115.56907642812	-2819250.694828188
60378.096565633234	70228.58737482007	41338.75544872708	38697.00344190198	61967.34631601205	53947.03645853844	62975.63966692453	77467.84950525251	52638.5922819981	37844.69355916597	51686.7071992374	56506.73609331642	65003.7064385992	52101.19520728507	43239.201907110255	29460.271609666685	49684.62075659824	96378.6892925273	50086.425323104966	-3954900.87912826
52624.39585794006	59580.481528311655	69186.18091779566	53855.793600321456	47139.16785345283	42584.64370340915	56118.48470778544	36548.49718017057	48027.96323343823	70356.21480918206	16409.97985350747	74420.88329323019	62958.97787901298	48891.33854133777	56422.905868760354	50986.40054082733	58419.87495492288	63824.900896209976	31734.130841139595	-3741323.6284417855
72147.01747246727	58583.02148054079	16403.170162758415	37020.24897069378	27517.97794628525	37880.79211516182	50050.43662693342	71725.6798985658	61821.99972675616	50488.075515821496	46692.39152648427	42068.041760256034	62506.31723293871	69264.84343109612	30377.416716343225	23986.720993159965	38602.93209140136	47605.3485144182	57587.32612685718	-3408649.9515389623
53344.05964114304	62906.5902603942	49824.80767547339	33451.28184179315	31356.328284224648	48526.20431839688	48488.06456507	28362.358450673168	74366.65233858058	56299.95071689596	73134.90883046639	22236.23864414912	67705.42822447537	48580.84357971727	66330.3814642103	54302.55402633188	48479.66073375563	56556.40257289808	46929.51584944521	-3633443.5693097855
50202.79706055583	47715.45092942746	74771.59811380929	49905.95558994924	19012.67963444262	14536.234937234663	70643.68952951289	29938.75075146066	42068.61416023164	37509.75178473991	45918.22852629504	58509.59475987426	37723.24667813224	44548.351984008106	58995.95319366106	92159.87855310737	49595.19678763803	37722.87068256112	67133.37664322167	-2434035.9073083904
30729.9851034028	44299.062504586094	30057.698222746705	42738.81359298489	61515.78646466737	49465.08860792083	45318.09085584177	30465.560070182382	62518.63296592682	49773.0622892698	52332.6970712608	40527.27385763967	41334.14318110484	47424.92622781077	30437.636888259112	36715.77234703452	42490.91488963457	54410.33055426068	42895.901102957	-3286686.901982816
44688.44738708011	53021.00065347534	37370.19394045323	29759.7715512317	32683.66771342177	27158.261355977706	62588.916193096295	21956.39706972818	40253.75930243378	43904.052314456334	46237.156863788885	27438.02516311081	52812.80571493528	38964.01959467568	64575.90601086423	41198.46606616325	41455.52834471091	50353.380342429664	57362.50721995897	-2622918.304225426
40254.58597909507	79149.67667830926	49149.57089773528	44549.135086637725	33693.55267749778	35726.365222732275	42878.61328166347	57590.04143422018	44863.60383174881	54995.86951623306	28252.83013004087	72618.92824000418	36694.72314702944	57372.27493592979	41557.53600912613	45954.23776343756	32517.369487841494	54379.10137600346	38276.05331096661	-3299217.6724297404
56553.31719253447	66858.95332721873	25545.197630713486	42482.60422488589	41304.59588905951	73282.54924492644	62142.7855326905	86873.43632480063	43208.64635970614	44486.151378955816	48414.05664335208	72257.69252564633	41939.06538125574	56021.39100728032	50239.790060097264	51555.73055943902	34330.093090311275	48412.0778580046	50748.65269276335	-3160898.39734724
44198.499356094704	44047.38589859283	57498.72760397411	37650.01567705663	70127.97121307465	51214.46134039953	76115.42865619753	51516.91020498841	64246.15326244734	31496.11438241187	70676.63228391696	62710.31721883704	37994.274878648095	65058.91855499866	31361.573273452133	43147.46303031312	31787.35827026875	62962.21906454197	73012.30261579092	-3615666.014202666
46969.33176917908	51123.05138936519	8024.078366410286	73362.72578632663	57986.20570423336	36909.10484546428	74558.1409090845	30405.593295914387	31893.0946587324	22116.716230834663	78784.58828806889	57764.67252771488	56421.0673839934	58176.30921665507	56843.376080950045	52160.0188147041	46146.23453151581	51782.258723993575	44070.18528776763	-3191132.3938695258
54468.69553290573	59087.89206626548	60306.41199581582	42991.38126457821	54052.6101673033	14184.48999257923	42464.93041628464	54381.12032759334	72008.16653744635	80998.89384168226	45295.22766838935	65270.00074355397	45030.46662615321	34780.25912858402	57276.45039685988	79620.27178779987	37797.70928588971	37815.98818301044	54605.76278107569	-3127901.614515893
39645.69559157061	53345.51881373023	31318.2576432202	46847.084688732735	35051.43435282153	46673.38728400851	27817.20290511703	73495.49233739398	52539.909527001575	54860.681406675	61208.0756181668	35157.27572558999	36083.80918900712	60984.12081751116	51136.23726259047	39665.3160321626	50972.46575424577	54467.56255322848	61435.40296484424	-3256534.763287835
44209.592201433545	63452.97848032824	31575.928930338243	38881.744433675805	59349.58596478817	60258.45502071213	69381.02790612073	71336.75525717423	49154.410201846105	71734.99742790453	45297.462728336825	65658.782623433	50039.333809668846	59942.0544432164	54763.514823900754	25802.820117156763	28293.23524597221	51712.59671385719	27257.67816002912	-3611308.430595587
64002.60993960982	48785.59976175924	35458.24653403644	60570.15246324232	70352.77117711988	32435.91280893116	34437.612109165384	54985.26929442906	59507.81935587963	50531.7820975889	61258.64595819735	43320.53301151828	17246.40766983243	49329.04476829403	49776.66476131582	46616.65405383637	27851.96110152713	25314.90902714632	45543.11671050824	-3309355.0494621014
33298.53223600731	48214.482004472295	48516.43971076232	51420.91403549095	40759.04893954571	46571.8365405668	76088.20693846463	37713.67205735025	49723.75524186911	61882.12034901419	35523.689045947096	61629.91774920201	28197.11729369004	62246.79541887707	49501.55109967538	28704.90225830244	51479.5002920993	37972.824419605575	51166.23153728628	-3178145.10751465
52391.45401537149	51956.78763786262	40836.30603514521	61160.86974302274	66775.2263863815	40998.17019969422	34069.8289991332	54428.07027582297	67777.11684997113	36856.55218155626	57994.35452407549	41784.81587374767	32748.947736345675	65867.55002404434	57903.29363368105	48551.79371915496	52782.718373942174	59707.88327920879	30390.96572583143	-3742326.176824749
35234.25689577717	61014.51654765395	40026.717151715	36675.61962698183	45183.33567552855	58846.74900608131	43078.22216531471	50814.4632731638	50379.84282361467	27544.46012500425	27661.057720549423	57819.14573489633	36701.2281264186	67399.74134792663	62283.732239047546	62201.339883227374	65967.5747236085	49157.98952417782	63669.27260575406	-2852038.131393361
29758.33510812559	84704.19390662188	50157.62192722924	52988.74291429561	34207.86836065785	48281.37017805353	67137.56576222542	54798.74960360995	52239.63087388196	54043.340944779775	29116.03824260254	33987.84454338435	63622.02796676013	65270.76352676586	63162.18662382341	38049.37881849122	40662.66552320949	67253.19135728336	34405.825109783545	-3556167.9213557784
34148.61525374753	49424.87907686173	1454.990670525428	43537.62975311828	48032.8090677863	68813.59553203497	43466.22817859205	49005.81141633902	48979.34580444807	46394.624172554	61891.369616354415	25554.222788954197	63159.539668080186	54357.68932018256	66918.50749527758	7907.571835963109	11501.602161884026	46283.304791020775	61440.98457890675	-3283762.53208662
45764.22204084649	46091.46233903677	52168.98338403729	29278.63591204869	46642.36605564835	54666.95239817585	41979.84662919371	41109.00377515809	38397.42871611251	50910.4775791943	13450.255518734484	42821.42399366927	60563.65821655248	58455.52192230008	54715.49366505897	22310.218047501472	37378.43968233184	48706.74500330119	60793.32403005589	-3182597.380143331
35379.96459632315	46680.14542882192	13804.77022380391	49762.877593875695	72123.47697755652	29931.15107629161	54783.45168441982	64231.21739972859	66369.08115817507	72959.29985114827	21456.44544134909	60155.92096925652	25848.274222492622	42318.24691476447	60267.197620842366	53412.56885906457	51974.382984213065	37515.16008895633	76523.44370986956	-2560470.212265386
49915.25123417841	42265.436844804055	48503.00378245172	17589.997787186294	56385.30626803989	14487.900786924136	68885.08110406455	58593.21118736035	46016.05485222065	62773.31162094623	35364.37201937123	54162.64219218385	58332.7398503717	16737.576682415238	42711.04844171386	50582.426164764685	40167.07320820353	70353.73981447992	36038.53254385551	-2626665.387929845
43312.68316048477	67309.0494219795	22106.077093946195	70070.63893468531	27331.277923692363	29432.07488733125	56318.01746859711	45789.947015596576	45278.083026894485	47235.96871351409	38410.982066697165	57551.72825210838	46423.49079822429	65301.85273118323	50011.13982201731	44408.57099718115	52590.35144012518	25086.62066787868	13316.55070404138	-3049620.2337044864
31588.54081175521	68239.60403733658	37363.98125083218	43474.11768146079	74028.72427995216	33038.39636844445	41605.89031439664	42895.04231230769	74198.3922994214	83095.58575598453	62387.76374496528	64014.04160984895	38913.720420968086	78269.35134123679	52606.80781884588	64299.24905779349	41328.68107745476	46612.843658406346	79476.05762001274	-3786590.822385556
20527.39273318693	53700.92781667346	34242.64495862548	36209.63036639022	47661.36824504477	47751.773984326464	52180.96352359603	61857.09289837435	47572.91324028071	53334.8918069952	28840.862075162204	35627.23680730971	51163.13404523184	62199.82025882842	45296.03146391032	65549.89283349142	24661.701319769167	55786.0420654088	40279.87172838548	-2723922.679371774
60911.23850134463	19628.861624971232	45980.76797875411	24668.300102693865	41476.81144876289	56378.87724207482	33381.218373422926	34928.92677379187	85548.34112590068	35471.58193144691	76432.8371412414	50773.89224731556	39697.83459324888	61420.15538355045	67402.23465299275	32986.39061199611	36149.23397010721	61955.868551466265	58044.44906353479	-3718056.612692791
31953.16311843124	50103.79111949898	48242.86965677037	48098.403941183424	63360.9608105793	45887.61477685953	60994.70894216736	50486.89354921079	77248.67129816112	55926.5165396109	87216.36332258281	58037.14429147654	44091.797339681885	43525.10514724253	28929.303598322535	35408.271420893834	31422.411409931687	55734.86615328194	45354.890364955565	-3805114.706816849
55730.66912409146	37693.63987421437	14345.612867364924	50735.09243109673	57151.88751870204	76235.24238685596	50791.7793615701	56800.4099969859	61704.118688073	62072.84880663659	63831.09291150637	41823.1299768572	33321.40762830551	51078.47915986347	18808.515942508104	50317.16833828609	34238.14810333891	54735.66991811215	49424.36281760643	-3472602.262149244
65975.47002166488	67493.35391702755	78063.96636932476	46750.82809984843	56486.9136602882	53485.69093145152	51625.10491069943	58839.96931586343	24730.876924038806	57690.632805875895	29124.841305703776	39822.19992170703	57458.83567211545	52072.49150890917	58557.632535565805	47479.1039722929	56838.313903316106	47011.27268034901	23086.22866290943	-3595910.0211691773
43150.3341614415	63047.34919663993	64316.08093743424	38991.62971403358	78393.58823691819	23655.713852889345	29880.400954174813	46718.9092098226	45185.99783697724	50678.15587501742	42294.57667795449	43106.129076745055	43998.09722239056	47303.720575587104	58340.50049478787	51416.60834959566	39848.81109260545	49308.96535656369	70921.15561889361	-3276219.991307584
67922.89424638041	54081.88864374807	38764.20251482483	28518.533257423253	45785.36477634934	46621.710203334114	55462.604869263865	69828.17389596101	51247.36945329882	59320.61288958864	56115.62558701238	48621.63871376658	44394.99150306699	53197.32915713466	57572.65477353544	36638.01830841397	36196.23488604623	55205.302478613856	36777.587390297165	-3405506.2801424502
34260.48513838655	38727.586835530456	36617.53910412057	34194.8104381751	71665.36561268441	55054.66340767848	66688.72043491271	35724.238350393585	45789.07609928132	60734.37941433495	76467.02945175499	42730.6305795973	28944.59374187798	56829.19813503432	39575.538529849946	77655.01068458222	49615.52846547162	46369.97067137073	49148.34577926522	-2990906.4819315835
51955.0583279819	54984.64571252602	84163.15831837995	52084.68663724055	42869.10770449032	28248.32549881618	48386.73435883735	50797.05922136444	17309.195109036264	44639.84791828457	55291.29799080896	45783.77961082393	60787.77608197777	35483.28017652904	58270.66995396815	65251.22980460929	54919.84982046926	28752.496221639336	58458.391735065285	-2881808.698280678
63057.57304745378	57565.82261979664	76928.94531476113	35044.48788814954	80053.80647470143	35262.47195971038	56121.23484193401	36751.91100729173	50374.88526274646	60265.4084897304	48228.70149638261	63050.98238343798	48507.502675858326	48126.7084544372	41055.726815045535	63638.33110091784	34312.89882527326	62899.00690729496	72613.03133892218	-3758702.595325513
43226.813149982285	56161.91924694698	33626.303761765346	38564.08835161224	43152.30469627787	55922.69755210222	51574.44621731961	49310.560679598966	37647.60710673002	31994.746636658863	76136.18660524343	49159.37100348554	85385.74493301813	63934.39861292791	74221.4988108222	66497.9552998558	44707.73450111817	42076.621936135074	38330.64045391114	-3174974.2544839177
