X1	X2	X3	X4	X5	X6	X7	X8	X9	target
57614.448749972966	54159.66805737862	20154.99447067705	44609.558859342775	48265.979745240365	81193.58363204447	45912.380640387535	54180.19901751474	49453.03447206049	1329926.4395462822
44191.72123930373	43139.71364640539	66010.79611021816	72116.36657609022	61731.05908665237	35990.67695450181	71598.03673229794	26431.42628593969	45292.767009360665	757027.7833867468
40096.09969096568	40607.32581302506	27490.364921605087	25262.27028218189	28646.76002212298	51901.33586139712	36714.00816264102	57338.90368777091	50523.644092630944	923559.5069804528
55592.33452483059	66670.5606988327	45201.22352975055	38360.1773483265	54474.52785851508	48814.23381836382	70576.6523854825	68049.98583971527	64784.87980936872	822731.9177832118
64711.1168039283	37362.29901050899	38780.13116905065	60379.11213549903	49519.87453307497	35266.44396567165	37683.64941889774	60167.12082694064	65323.10635533879	1215718.4150438667
37074.43020483002	60409.27645677632	58440.62786141007	33176.59118385429	38437.42450352495	39661.30955582769	58585.061030688106	48656.77046151743	45040.5654922514	562909.314136536
64431.33587291925	64428.92875658923	49707.82661552247	66379.53972813315	46935.176878260085	46607.46995153089	43187.953749215565	26439.6862635574	60186.83523042044	1095422.6135206511
51340.48330527551	46967.177810519184	42810.7635245229	52057.82364279652	69026.00167332594	41887.02839645269	49737.81761910027	54728.47935671196	34681.797161094786	910184.613713935
62295.46213490505	73359.29466251124	72471.5416468881	46468.08582454456	64225.85893809922	45402.47960863002	64000.70612591687	65499.7044282542	65539.0878190019	888232.8267754993
44281.48686978282	61491.826001642985	16805.125050830717	38941.78910252567	74934.38461694735	55461.7947202556	50628.989475628616	79258.32184779478	13965.626993798363	880023.9318401112
40219.68443781496	55145.62920328149	57546.12387645746	42621.08521140816	65664.06259727154	62862.22233907533	60506.24334068681	42842.189757463406	33336.0938491135	819840.2664076943
53057.08143616998	61444.87767319551	56932.8842077578	76554.8337074215	12795.669255687446	57613.78266470895	41122.03293352329	40954.14472423143	40430.82963455162	1275644.0329007907
53927.14965540559	56254.921277123794	59616.48767307866	52883.35996675433	35739.1241983926	22068.5502662112	46133.43922820587	18455.51174967968	34705.86423356231	583950.02515159
40633.04594641134	47629.39599566728	36484.463052562445	47853.39727760528	48545.54960882245	53424.26202024741	37396.5676368452	48633.64195331483	18287.416289120803	954238.5164266248
64000.71881308588	61325.27677475189	44461.14956442015	45618.2885525572	53997.85871945705	58359.62203782494	28490.31763190112	33641.17103660913	67064.13903919498	1185126.2164178223
68977.24751683879	53006.40744592065	47973.57499848135	31982.42701147684	48347.73486052175	36868.86636337673	36937.34312024147	43693.77345907652	56852.16050438528	873514.8292391052
46086.97486024803	48446.55205632968	56638.79291493611	42996.219291926376	37486.69756916604	71048.51714043003	37194.89086478128	50218.45206275593	60047.52497646628	1241348.6625707394
53547.70131508236	70171.03881422168	46024.29133274526	34079.50354856389	64605.38547384535	70648.23233121677	35035.48100658701	34206.5491770489	50604.88468226596	1038276.9282291556
94875.13033634462	52580.48958366841	31064.66125906413	48291.82231691439	15480.018527209504	48704.57341870968	48649.01921855432	61524.1424262282	65002.53450623703	1303351.3914763094
56847.243499561686	61734.85593437298	47251.242046538966	42941.23985767314	75428.21830345533	51728.080045717135	59019.333930780325	51817.50267802786	33057.99433274948	807010.0653872377
73485.50611844633	59820.73662064519	46410.52369241813	68245.87017625902	26442.176539947675	35767.21340088638	70930.80019381449	50373.28181148186	46247.45556117565	941894.0217642522
77752.42720657388	25761.479072110225	66834.60118187085	44380.01528574136	62737.97757169896	54499.97371550469	52982.87390036627	57944.22993499338	62464.735070359326	1245728.9231460774
56337.07748331054	73027.06611298196	75336.34033367892	55438.86663137261	75948.06561366683	41871.38311002777	57656.05624184702	69625.72774985428	36165.984473507146	880225.7943305543
65786.50730695321	72919.4325061276	60770.39642400612	46479.09026667477	36614.2932293292	48840.33302017688	54461.150802497126	63216.52540701628	55138.08435703866	990114.1357154584
70144.03153282701	50600.331902531376	48451.33953478845	35735.25288346142	18184.658100598288	65572.77591681833	65979.7049584212	44453.34920900695	60195.92745010862	1033695.3785218276
56913.36146461065	61647.08003612034	52558.91011731338	25207.761210728517	30077.464053511096	51177.59215196	26280.3241024684	62069.45304304968	63428.57226450528	1045507.5850515306
63404.85074043962	70605.64923037053	59689.98775418973	44150.21782979203	28082.53139420033	37172.4498968472	52018.93444609657	54786.094624182144	33045.60997122616	773003.9774744614
57662.532610619775	59864.81607748717	58005.47611004203	27680.59660650664	73739.09259115819	36452.10678606242	59990.74089411374	60813.80187819324	36076.033449691095	583236.6102232884
73201.25123999697	65239.102434496126	50625.464521197406	32790.90051668941	34335.61170759497	65762.52781511194	58673.39066099195	49107.51199749875	43543.748740459145	986077.7607606512
44841.17422795331	25727.683887415733	51867.54952564561	62828.177357636654	38264.52250388022	55469.09433758788	27844.864957807305	56498.8141647173	43921.98297307218	1377590.8819323415
54288.092305890896	65885.10456722784	43902.78024346528	33415.6127060322	42749.39948290997	67863.29354298423	70567.72427928312	19602.23534202594	66813.04498775052	786130.5003200917
33354.05832646077	52863.09057919476	34841.527541977775	50981.72767847645	59218.37887856644	36443.45539914427	39169.57400887177	60958.765524442766	36744.10248386725	851915.2805826486
53004.87450027759	33380.88739615144	41760.68472772034	55881.60977099159	56174.63088836144	56239.68883443601	49092.22114794203	49793.90585682102	39805.52409156636	1143829.544083443
57491.500065183456	71314.36876049262	54566.644240662754	48324.491067603536	54005.66649345608	53119.10781424041	52303.904178962126	47322.91956429811	46106.487678406935	936220.9704625932
51708.671994411256	60638.58327557904	43734.86259206579	49774.73872359785	47227.52950161037	60221.66491310017	37687.16108048508	23326.46285836123	34978.197477979054	985400.0654554605
51179.8879678708	58418.74619303829	38195.46480747076	42466.72683539974	53391.06403279249	38900.77187524248	62744.11178836016	67346.23733821079	59341.03545805633	807053.9187616727
51511.718683297375	59537.95584689044	42528.70652776255	29072.11927363966	65829.3353227801	56634.26941504387	48675.91714937444	49651.94307152896	26761.01269331311	778475.7495183521
74926.23541295448	64027.985236460256	36096.3855710106	33464.03249592048	57683.76411533282	46734.25822167192	23145.605826499468	76309.34465094919	43295.76522889927	1170942.2629076992
51394.16203006649	42977.61347276041	59450.95544417485	42216.973609123845	56676.4373459868	34697.43537007583	71208.83852872178	68714.97609660025	20537.36990836658	639138.3689446049
56696.50802203426	59226.31313648459	51129.54450550621	43234.86079154824	41544.77767855534	90024.42860427503	60346.97751351875	55842.46453094963	46392.02013747898	1282151.3200076665
71082.28715582377	35808.224931973906	31232.98412823224	41084.37229683312	95853.99481633458	46549.25394036047	46839.24860724183	58898.9508969193	65053.52634619997	1108934.7265095147
54822.82560223351	49567.63771563712	20287.441194761897	50719.48592995516	77630.99822647529	55776.683578460536	56438.05701635283	58215.17933803551	56111.17328691082	1070628.731732564
43690.04098775091	67497.04010072496	30483.232617282345	42827.031326322016	65252.89652189111	61433.248956871576	64411.58228917877	40889.12238969276	62082.81652877828	840546.1187467743
51552.481458089605	44748.33721296863	31587.25672882415	55437.61564025874	61204.28968510959	47229.76579348568	58499.89130366281	5522.38136409122	70460.51944118223	853839.7433734481
53130.35020998562	58731.21935460311	42629.2980297391	61612.93228326512	44264.11725133592	52821.632552024894	63488.84162446505	38109.88171539792	74026.38285827219	1034837.6840613248
44907.08897759765	56442.98869032861	46877.42869056192	50834.35868178184	43215.31468052621	26524.72392442128	42755.1508446189	61512.49591982252	45402.49307145653	804089.3640995924
45075.462462431984	74450.01069802747	24729.202769224063	71268.38977129485	36826.89985970927	46542.04894358428	42800.195856083126	33704.94401201903	79675.4574712061	1113555.1322574415
37267.27786911967	64184.626890192754	41548.21694782627	26897.31557626799	49609.37379333695	39280.55674166961	27718.6756043545	38044.80637173463	34139.041673538166	628242.2917815751
69431.05674324257	61947.47553151637	65324.114979597005	51355.90141348333	45837.28375965825	78767.49331061052	60113.87313294924	58234.52943863103	30306.45750646047	1247699.3906007663
56160.9704593097	67781.93722927451	47381.95068816271	50839.30353145574	58334.79056898867	43460.85586586095	52367.60240688671	45953.26139012287	47942.24078151256	859162.7031297446
70602.69359007919	81392.34116322736	66020.98025214652	55510.36540415145	31916.99260758168	44674.73168075332	51195.42684038973	40268.62651462479	58889.40158591504	961643.299033704
76305.51220565828	36182.47621996143	27057.14242500027	30297.29583939288	49404.83871488135	14161.236190456892	40706.11266366536	70647.21222733686	65138.49484144423	838878.5761540018
32915.656471096794	49217.58047723021	22198.52779650113	36284.97667500513	57201.117690143335	56299.80032973009	49107.19234151245	52226.79587295373	20906.4410520932	780742.2836982644
45198.22874706459	53537.655204768766	46907.851909441495	21364.21330937956	24748.391891941985	54149.5196631039	38759.50675004366	65428.443877734535	64897.43828002968	962544.9408706308
48100.92307573839	54447.888047227134	35347.68609323571	22966.81763560724	59303.34136591679	49546.589799504894	49063.40483163391	34990.87160866714	47127.6775740695	661802.9898372927
41907.98504824843	53409.85754170622	34106.20445577407	53481.660610551546	41572.26335823057	33283.22030748293	54238.7134631188	28333.52993112625	37074.70600811979	646927.5891061292
64938.05878138059	47392.43924549435	55196.288675164535	34646.23151929524	67670.48752527704	39712.88224883282	53071.06143377565	46894.29413005137	34306.812753979495	739158.7665566653
54166.81562675899	61366.06162432916	33136.91560140529	71186.49513509475	42172.56302472638	45954.867475185456	43884.86348182851	40083.08423464694	38739.68894687861	1088747.69764999
65958.30658114757	48117.26638502195	50626.75863694719	56768.223899373625	65241.45811143264	49125.73971324936	45537.17428414152	52535.46509839746	32258.706604595347	1108489.9633754024
51368.06329442661	34662.191026065615	65477.89404341086	42846.89740868657	55593.51483687167	58427.342044575256	40187.4181179343	46746.54542090287	70567.35137373193	1176130.6359388945
48335.61061748042	57094.43202649129	41814.76350124333	45314.76651015001	36846.07752099008	63970.43764453655	67129.63556544353	47701.87451506025	28607.296619957408	874478.3434706349
46825.81777938948	45404.56064415747	50947.47975851219	40298.87482006716	38600.06041872177	44173.87927994556	39459.981123489546	52653.08780257663	28204.90520687088	858889.6602007917
41027.03257778783	36420.496026042354	65595.69535198441	19217.594214178163	68382.71317178117	65717.26314353137	55002.108875960745	33088.30004102957	25589.631245886656	682680.995138152
36762.914871008245	41315.41911827256	34159.16544190608	45021.95907574484	50275.20724250834	47983.66793374421	47923.59014701878	34038.35324660753	54508.77042982141	853163.9684428157
50283.45198047367	53753.67835319104	65564.57732502536	39545.62075828517	56733.5855736744	50351.404498658136	46442.17393019064	83946.36059707131	27761.419942533976	985691.5474088488
44465.20027755556	69163.63262175414	60448.28662651138	61825.99427288597	34250.59646011389	55918.00133051624	56744.290504931945	42625.8958664989	38086.84311466439	948316.2813044518
66306.4105241642	67312.69299425944	64521.511048086446	55239.43313416137	51004.61580848568	44362.76657377957	43346.28488870733	36614.35362627596	50058.17013544276	981742.316398426
36783.69489080438	43661.39306046544	40201.54490852154	41240.40443094033	40476.60984864774	52662.274867028296	48902.084490038265	38922.19667875567	16439.227056812382	752657.1147546855
43083.475946746665	46526.78376651206	77697.37161915307	34945.84757640814	34633.14841170767	36600.47670849083	55790.31131117277	51813.0233094691	66747.213864745	723184.6239645218
60450.28879863419	83672.4967504232	45664.88827296014	58606.845152835886	73008.58174532109	62934.39404218228	48217.92294188536	59252.790039635314	30135.682836454074	1105450.8584722169
60817.79352818834	39305.03746090504	48106.29439348042	38244.36940419087	30789.70631607738	39646.44325074388	51403.73478575674	30601.10540468385	38440.91326097469	768376.1968963812
61405.61054685142	68240.77452026996	65219.69629978201	41177.94380842744	29105.58462590849	34857.99800707104	24299.56453857372	42855.44530525045	44063.23427181337	889735.2529010044
45540.19245588388	47489.8190100016	47024.12102531483	55673.12909758802	26320.55308360797	56299.30768935915	42344.25176475124	44856.3316872429	80854.58612132675	1227202.0129386836
61297.10002835028	73023.2977314777	18753.779275239125	52165.89985519389	27212.94983161582	49781.53630913204	44345.05750806821	59545.158556728944	53507.19593457826	1089784.0820917932
64401.86089502885	63322.91605408381	52097.73253831698	48402.34046830736	53121.33593277867	53331.47957009504	47756.74733446709	72199.01319995381	29745.810086358462	1086153.1557370746
49095.82977896161	65781.26465069283	63610.97497720083	64862.76270374094	59115.76819450309	81906.76906686692	40890.60610252479	37258.35791875818	72647.05486568228	1445219.7496446602
52159.26007883749	57569.80157801262	69543.70628781767	82287.21438481598	22255.72407989988	62384.0259442888	46386.63820813837	65296.320774568194	64750.26000179433	1518091.631949098
41729.11429349286	68457.94826034256	23228.831027333803	50810.40934698423	59588.65225587895	47094.8516686043	49126.3545959135	67018.76666756028	39118.822070069	914629.6978590296
68108.48101012324	40177.78820010731	33545.62274291501	40961.425263598	57853.005682078045	33852.960622766754	40462.8280360892	40859.88156511568	64511.01549301812	954308.4425215154
56761.39791272193	60189.78685995381	63041.38971665381	43753.54392957167	58923.33559204722	58568.99360638787	31543.96789438094	71628.54779609722	28085.8768588961	1156417.957344243
45728.8734735907	59962.87735044439	39265.88898109568	50695.39774970087	66015.64764329701	40727.71305792191	46723.78065228837	56560.14586995074	43266.9759105094	874201.302506241
52721.34633888081	53972.67972440259	54285.59996892579	56609.536654174	46428.54294510726	73466.26657536914	51383.33616461038	44528.73582678748	25136.373944917348	1176514.5829108816
42975.429881212	43947.60209950821	41793.17942143787	43292.141624491815	47201.51530533941	38633.97889285989	45546.65853543846	23512.171140072234	54784.85162766076	737538.4210624904
62295.64338942031	50134.777585869735	38764.543324509934	46187.70235669859	71129.85605952084	34118.71176279605	29166.247589381772	52142.78673041696	50773.0623206812	1004452.1979051288
41961.49719818095	69406.20546470133	65037.6997853872	46890.65535970346	34414.19371561148	44243.76432967982	40158.526260678	35132.44338385391	48414.7948381383	803873.6959921772
59965.903747763055	41311.3015296664	46039.89696686357	44891.22379980216	29551.58473668876	68989.29870160081	59960.55305888659	46397.476492684014	50402.93004278199	1141432.5043925557
55123.47762279827	53166.039784476125	53888.80085378134	43200.41952439094	66764.51818044054	45790.16583547363	35528.856831725105	33848.91074679569	61329.97013741237	953507.2849080096
59534.76094271684	38016.0854073816	52850.74294581574	59646.532704719735	37976.35019723031	48169.78129344332	48631.45987638688	37997.77085497979	59985.44445814796	1129811.5019922915
53407.8660115052	56066.61274545036	58437.44499228252	17312.9441383167	38023.69092784826	52560.2352634793	64198.639256880415	42361.89576354607	21050.039869996952	507327.29426667566
46946.80230268542	54057.79501231376	51509.83189610396	38945.67381483627	36963.913854453465	50308.03493306288	34160.27714289891	33515.515755853274	60464.926702291	947055.1968699672
49593.95314273613	60773.17704768247	32768.33228434767	34071.289190691066	54065.56117181993	66937.59023531612	48138.96520832936	57190.79406007216	61678.66167131294	1063212.387625575
52241.03720579531	59933.921957328486	33758.80913975603	42629.22995293593	54911.40845821377	45736.10385079096	65628.90901918132	27183.730082947022	67302.55830154779	709789.5822720574
86680.30062696559	73886.80337608747	46873.93034317557	55598.994108054845	22204.054980652025	81958.14399139668	40687.55580060987	47893.91224829712	21368.01154216356	1442093.3759899146
67970.8977472244	71460.0519457357	31069.210994071625	34807.51457128871	65633.00599011172	48006.56877173689	19287.26690734841	28840.677000516072	46142.79970105301	957600.5648754856
42612.62500864711	44151.6622319825	51127.75069586888	28763.917819188056	62619.55515355798	43086.028708311154	46473.46824129208	29774.635945636943	49797.6291207608	639910.7179710483
51890.1428991998	43912.251699489694	47049.20965116205	66511.971735334	39618.94506784144	34857.47173136449	41859.2839952599	51606.6158128871	60601.6748425036	1110458.2538564857
52766.702105760494	55277.38635671252	39438.86168060215	33256.5565705603	38852.212693624046	40056.0213386716	57018.94642616353	33733.43122041228	70547.7391337645	687751.9719620931
70279.52829183565	58232.18350935341	15757.414217478596	75806.60548690408	47034.90692576445	45899.5434443443	41578.65948413137	55294.62598518506	55949.80689413502	1347376.2518533603
41688.621081739264	43422.35963276318	43614.53671458664	48402.77895862256	44993.55456197394	55386.47989546931	71590.94936499004	42126.34406092791	23538.56580093576	747213.8450654532
80857.83036666278	33270.07184470266	30732.84907215113	55449.09728795572	51399.80170045448	66578.3551778214	48235.38494160644	36760.351064251416	46694.50663310036	1358792.5585204472
25974.70577947323	45855.77937603891	33306.51997687528	52525.99048422067	36999.14116454948	61162.0991482517	66804.19929261344	61324.17857895015	46666.82525223433	950310.3566226952
65280.39938283127	53830.01168602693	57473.79135860904	37624.78503964885	40851.46959226766	33185.674403759345	51608.87911275689	54533.27114075241	68173.71911689476	847293.2876900678
58121.36887848887	59932.84285164173	39598.598256804406	54570.4656689606	25869.914845315543	46766.28050804116	55738.39444720184	45405.1830132758	46799.96823784619	943942.1272336742
59675.86988273182	43313.46666659705	44322.86439281694	39292.42128765237	54026.95250531785	56870.82872456175	60140.68391615785	54875.0651796872	52635.39359644539	990368.2627524526
57418.10312939908	54361.81153035141	62302.0627535783	45994.13290750161	35870.23662427988	62463.622065461255	45587.08643304771	57531.378006910105	42626.18245931033	1155427.168308737
45442.365102588825	28801.24352312076	40596.558650750514	30965.264627617653	50898.50477639928	41532.39784099381	63037.100069140906	73578.02080999644	60465.051458883936	826304.7132384583
58951.721900566976	56633.71551751343	43107.352980543146	34706.293242251144	30678.76397331699	35434.82507393745	53760.39339283093	41948.23596432043	10228.5182436351	572470.8722527927
84327.34851668707	45967.62093698475	59536.02052781925	45636.41417720867	51465.87009877964	69308.06196391227	55107.73487356131	57706.532254138045	66527.43959544742	1374063.585129646
54416.15889481604	59115.00859922082	46860.346249859416	32322.879630562817	47719.521550642174	32901.64812078091	46809.11886639673	74058.21602279044	62677.62069446597	819402.8501887027
39595.14523125452	47971.55557757812	47690.92507353045	47970.66413773358	39673.21992972024	59878.61146079194	56192.69909760322	66666.67668267209	48729.94227505981	1053305.997854834
41806.96809796476	56270.02755821776	56912.98712528983	30879.653507050127	48684.368530012274	52836.90131768228	39008.559627704846	40932.678943926745	53544.56960496886	832673.31892715
41635.92938552536	61816.8135035963	36424.07242292824	33267.73983882422	41574.73663751768	41413.34847827634	36458.518257904274	61700.07096562425	48232.98742682345	813195.6066471395
60603.24138710896	65811.49275886152	70680.99202797376	47814.62336269341	48324.62388142477	38344.85472219602	54163.64476779846	59629.26210597533	47022.820217811495	843047.6252720334
56435.14813293481	58743.1638193959	43612.09393628526	63251.43636444984	22755.351573106323	39339.56332240216	47082.57051890142	25213.67598709704	47276.47654396891	924051.9559582156
78834.9172555	46946.86788686841	54693.25689009742	38146.01915156472	42935.39269839543	42171.4386304584	25793.57213234333	51104.5330983634	54432.1170608859	1150721.050626838
69530.791764922	59480.81747511231	52162.88261689128	35020.53035177017	40288.59212352035	47634.26890958389	28291.62862735828	24545.709480163667	40724.2014298658	931057.765357108
27345.775647464263	77008.71693084991	49619.23678395085	36498.61612783816	50746.61553718862	39250.77072676076	13360.766140279273	93728.13363748768	52912.14017206112	1006592.8095094116
59170.66900906101	49569.06407278614	47097.61873399371	60652.4073059585	50275.779315341584	50464.226001987336	30580.21556790232	60804.02459266464	59942.32349756103	1336506.9438363796
49808.50353443936	82642.23643943117	69194.04223732313	72212.5158233817	44898.48917487377	53632.61714463276	28521.21340297327	71687.39503021944	31980.01742233232	1286716.5299028642
28198.18665104196	58790.93155307027	58965.206335502095	27094.581398332808	33146.684618146566	65299.20171671108	55436.78306405532	40494.332873981846	68528.183399008	790368.8009372426
36726.03831194564	29811.426159756906	38052.89920444694	22175.476313512387	44947.79734918197	81045.87833743286	27466.493634055067	46917.879823905874	70219.51918331825	1272352.310366753
47478.85010844047	49945.28717749661	50678.21326973414	30625.03094254985	41843.21665576461	38943.92134945923	36743.14537064047	18263.009994862387	70642.05428860876	721414.7456850037
72845.27141750227	46566.77460051631	56510.09146124072	46929.83477195338	22227.269070671508	38193.70684566525	46470.28899675955	66256.11316543784	57139.38861313587	1100051.5112716483
48517.647076048444	70489.6019057875	55235.830791133296	53339.10386440237	26363.53562467565	65283.49627666558	51869.44708268552	44188.37942790076	52199.514893734464	1072965.4716952688
59852.07157625877	62777.87467195228	76726.75422870366	50645.532893767	65004.062706322286	50714.17098942464	70475.68172900041	85413.20629352698	58178.17788638573	1019060.129867278
28605.07932743174	85214.31889640323	39342.53564160393	37353.36049200934	51113.74072011235	56872.0913656423	57327.47884220124	76118.37154816126	73131.15168779664	848614.4212046075
73244.97888891764	53252.71784151548	59882.35551803482	64756.36659960167	67534.61164517383	70725.7199140385	58184.578038341126	50812.27284089174	25284.439224645696	1282772.41824692
54872.899275346914	66582.14020971522	47268.2798814985	23947.3996752936	64729.94268313906	24406.57190307517	42965.037986892814	67673.10790746224	44490.08990489136	576821.460229212
31429.78747886828	32890.01341911028	47375.73964039905	39711.755621406825	76390.67461077041	46865.79844848647	74059.19971356347	42592.9303056604	79476.33091489648	714702.2011965627
63087.718588986885	49660.53232481821	59018.1713277497	76001.80315752594	41830.37888134128	60066.093309164185	38649.66665401148	48016.55105282886	50444.20349540192	1446532.877552518
32115.88924252289	67944.10485970048	45623.12545111518	42716.74762009359	96378.69089383142	53672.39457923299	38565.6484316292	43338.17547188638	67698.48380683549	881813.1382192825
47614.93312263561	49656.6568529008	55028.95981285416	40856.7919888535	81215.99187873036	57076.06334502393	48765.87514498275	61900.98760328065	42575.76041846681	987576.2564032988
58453.35815087921	50439.67744638997	45408.00594019864	38428.065708123664	24082.74415483242	53962.80595895356	71485.27740249108	49962.790522345495	53462.11775830431	842951.5222263128
66833.23461297496	50003.27742037891	43705.93986440029	43258.38024623451	35388.24190886836	44235.64613846539	44889.2330932166	73712.10862927852	64586.10723605717	1144558.772975679
44720.33218130707	46849.35853077677	40308.8192277264	53615.682784682285	62072.59806592452	48627.339655343145	47373.90280906877	56603.83286918485	58747.35718470648	1060634.7581226318
56070.41979261297	45435.33772702135	55207.313893494334	51201.39970137039	59806.65398204183	54094.08995038012	86987.87590094065	34377.94698445659	23609.141714718637	684365.5084487225
53946.68744970061	55188.43130394612	55159.95932123546	47115.53280590352	66238.92003783552	52938.11401351901	37530.81204857041	42728.63380528896	59299.34398042437	1072057.2831346754
47766.4787358642	84796.97633627297	35458.907729822524	70817.39304535605	47876.7896068663	32384.35561857041	66404.90942099674	51563.98161401819	63113.49281195899	788950.6740094755
53729.26559470887	53687.22622687716	63581.77700485412	31699.149420410777	35630.72401403584	63050.24340326949	40617.68650103337	63101.99237060966	76195.29450537356	1167117.0893704884
34092.14017689737	63664.44840913681	50939.57761373517	41742.25766393178	33764.542178378135	58697.69508182342	35668.44573504208	81468.99930804387	51748.92332227393	1118074.6105844884
48941.82645256085	54325.96489913255	40503.85528605068	53026.52088986102	41270.49305454271	70128.11572679528	67680.48717217415	36409.30860342111	51063.23225700357	1032039.1775142688
79985.74543357905	69913.67227573621	54097.2358748484	57592.69222139831	41642.44081828576	43411.26858089052	38618.25663288235	47822.57777509169	43480.57898924328	1121598.123170033
62502.58398772811	41955.5208758668	53863.471795772166	68635.67241362839	62390.85873870215	67565.69180085832	38996.21513374903	61049.48372043791	32343.406618174224	1469410.108029046
51127.87172832432	56423.76127994021	36626.16561606346	66426.57314492992	63313.60205493757	40467.70070673425	30911.75329378802	43944.17129303991	56688.78119489476	1145221.2405030476
44898.02647389431	73223.07615229247	39756.57237364345	38240.07944109287	43163.80274713	41964.32084590006	59235.56049032576	53668.75974671608	42413.16152027605	632833.8410333765
61494.90000825984	55115.70260167419	19551.01017451374	51514.12582809258	48840.00592024579	38397.102316551245	27828.40848350612	72627.07676755074	68976.18657534407	1240108.931632602
44863.34915641319	47316.88939714788	42338.44696879853	48230.84203454329	58324.19031651952	49223.82423409483	48650.32597887109	51823.22496524521	42032.557846271295	939009.0626461842
39646.39935068003	81630.06617539791	53610.223035632334	51322.12053495082	21816.65780050111	59976.32176231968	55089.01556991886	73880.76219935657	45188.30897966598	1004229.7438458824
54788.89133386455	70547.46382080014	40959.30661410016	20583.5027949185	41752.90981490749	29193.9432347686	53897.3912669272	24756.268770767758	34746.67237062286	315292.13514584734
14973.014307555204	52365.94759985792	47148.54706680957	42073.86782728595	52506.27384380126	43809.945965884166	59455.06321267741	32310.700245329328	69061.7447866162	588204.3749940544
62288.72554507676	41582.687221249056	65653.38115968429	39355.606588237984	33529.00907264786	57632.96518383232	69550.6497967281	55890.85461274839	69425.38219452591	1021972.1171183186
49572.59374524072	62731.43089929865	52289.71148981289	67044.67434676645	34244.743825768914	50467.83158320353	39251.45239690081	26717.993449162223	63644.025055177015	1118329.296859568
40292.98144226925	57582.99427607424	64879.32981484255	33271.88690744977	63639.09258210577	44363.30150029998	71462.44952558866	44249.81356051787	37027.09742650133	483348.3466861688
47969.13192660974	48487.407332553936	52876.25508479085	43644.65604582619	35772.8567596092	63914.34788845544	50282.71359735129	56174.14533728304	23387.35593296215	1018294.1997637858
44793.21504408186	36360.19297727574	22599.76360633933	58152.50435136364	42099.46825633002	46647.90638794412	46347.84551769301	64776.31784003995	47219.7978137731	1132845.9395352923
