X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	target
0.1761523348740925	0.601521269633011	0.705897013612471	0.3953662247494786	0.0401345333751084	0.9087958196725964	0.7310161699306476	0.2723951398763317	0.49736699188899514	0.028764997177110938	573936.7304601755	69296.92145780264	924784.0186640962	788230.9167997479	448031.23085232713	551994.8034431462	42210.24699701223	502967.860172954	432052.78186265554	380740.4142498585	0.0	0.0	0.0	0.0	0.0	1.0	5.0	109146.95617689728
0.9458039525237042	0.3136066284807938	0.858647948097003	0.13255521653277083	0.7053358654472391	0.7422357517844719	0.6780455179601191	0.25306242139901786	0.8731701038681882	0.16968960490702462	970173.6156340259	862189.3341456805	539096.466023921	790852.8171196488	944459.8218486831	223857.40215982322	795325.9278476043	277148.48838916485	878177.9477202698	107370.96063324402	0.0	0.0	0.0	0.0	0.0	11.0	8.0	178576.33755346233
0.028201183924511514	0.5942312738741895	0.28415879721429593	0.6698148764472641	0.14243977056114115	0.7360757922123624	0.6459940800432152	0.9712705910474708	0.9113241278948899	0.2840195603365026	616941.3095832259	888628.1209873005	869516.938202703	157543.93052683512	590631.7474399657	444908.9767025513	292664.87431453296	634835.9353236203	515774.69874922134	777155.0246765018	0.0	0.0	0.0	0.0	0.0	6.0	9.0	154132.70230505738
0.8637593779190335	0.3721480556683297	0.20968000382212829	0.7753709316508661	0.43364712339852907	0.19284995156544507	0.9045209169748331	0.19890609004684628	0.026781361023039848	0.02125969379365255	260208.64686328993	361092.9528174604	895592.4826435671	512549.14147126116	685357.2686335706	976501.5307851777	785463.3339234408	180874.11746458232	790470.3897495768	750853.7777337587	0.0	0.0	0.0	0.0	0.0	9.0	5.0	171371.2482001196
0.1590810234115393	0.16844664189048275	0.6622286641461994	0.5508799575591734	0.12296333622958147	0.11358516257788687	0.07323826419801867	0.7440235800261705	0.7121702031440599	0.05937255986372057	674121.5321927752	952920.2089376057	806637.9484885216	184823.41742848113	286416.74936982646	765957.9249875011	476760.0987999489	551829.4176019325	612890.02197395	112258.60254848201	0.0	0.0	0.0	0.0	0.0	8.0	1.0	138946.0958389946
0.027263689895304935	0.44365880059335194	0.587842856598996	0.9570416744666578	0.57434910384278	0.1595904440781172	0.5180242635385652	0.39638816324422477	0.4798762120326434	0.19789991764442816	216265.40818716947	191112.66835372287	66478.04687090886	615740.3654645471	483454.1847406175	422148.6657910046	529961.2077263664	874124.397491517	80011.46479942984	548648.3748417546	0.0	0.0	0.0	0.0	0.0	5.0	6.0	81000.30976200117
0.4944810133169607	0.277134130552581	0.5691592137065117	0.45218504799854026	0.4355241472448656	0.11286099751650629	0.14190864055959032	0.8212574988694032	0.8859968548341727	0.235448849352365	639487.5876493155	111800.95208141986	99864.95148566662	485117.2414660493	901201.9833699611	653499.7054984586	672524.2584211183	166096.5789587063	458771.3998261505	406783.0355346487	0.0	0.0	0.0	0.0	0.0	7.0	8.0	104729.80481255114
0.4643168167635619	0.41566305087879124	0.14994658299276248	0.9578615044894458	0.40490811878853905	0.8754537535552701	0.19016687145298442	0.5483229398265825	0.02493742373914555	0.7644562633584663	67712.61930502005	357388.0769618216	732455.3608644878	687772.8362540791	62814.24717193045	245440.31338967092	683157.6423005512	278701.8819323455	816266.1909980137	39209.81060716776	0.0	0.0	0.0	0.0	0.0	2.0	5.0	78108.11032368295
0.8037999319060937	0.5057015668030616	0.9671594886439112	0.4183432182958246	0.9841262087174614	0.6682520788048234	0.6350366019806876	0.16678894040048922	0.8820458305463393	0.42806219823269454	819458.365697357	118171.84076493948	421161.09742951475	433750.81924372487	474038.34856803785	862736.4911876423	225985.20149948625	111893.94177715003	621630.378192897	182096.1302282667	0.0	0.0	0.0	0.0	0.0	1.0	12.0	91083.81266380528
0.8076327150088984	0.8961952086235697	0.318685471496892	0.11094187260314908	0.22870722737939975	0.42768068083763006	0.8181967511565706	0.8608698526730871	0.007945178400659513	0.5112365552749881	355462.8873368406	336372.3154433832	751778.7708189746	84034.48207516012	861846.22830968	818069.8490320604	768331.723295019	316278.6388385012	824652.9676853797	190974.059486388	0.0	0.0	0.0	0.0	0.0	10.0	5.0	133532.50085314177
0.16939656548283114	0.13022986904337816	0.5644267926581715	0.04987262642702448	0.8738615676504856	0.8072758368828179	0.7855846017393783	0.016981149893700326	0.04859330246932521	0.5502892820295779	333183.86596721335	241877.24608113084	281309.7864520593	294461.2752462531	91423.29927730643	142010.6980646316	222338.81113736262	18087.312724549847	56757.696939795016	701564.7740375766	0.0	0.0	0.0	0.0	0.0	11.0	9.0	12496.307323643285
0.30846313438785594	0.6140242650863944	0.8980373581502932	0.8101144958825964	0.5835470888804839	0.7304914960394919	0.3654576477375909	0.641324562570659	0.4667154095364294	0.19074620032110334	684811.2554793032	781844.6574053677	415339.92626274616	153101.12407853454	797086.4313692665	459227.9828361233	828654.9885473732	443322.1552924126	224846.24437273302	179294.9664872445	0.0	0.0	0.0	0.0	0.0	5.0	10.0	119936.23499681955
0.5045910195613514	0.8126434944527092	0.7440371492147113	0.5914089591268679	0.5398787745607135	0.42787873719125546	0.972737263587825	0.5606323616799991	0.2547124319139099	0.23086070124799954	967637.5534939509	176845.34737446764	391854.191653625	792616.2947931122	668769.0223613556	635203.4155586546	854724.8847489981	38802.90459346058	773452.7245001723	883723.5488236601	0.0	0.0	0.0	0.0	0.0	2.0	12.0	170364.96157974785
0.8983403596019472	0.4676559696004463	0.3927360188223031	0.7241471672764025	0.9097041830860292	0.026011299901206392	0.4487906077088411	0.6111705747218693	0.3192445350278636	0.7726353144011184	514743.6768479811	479359.9197880239	94906.33799936032	796941.0561663589	290754.3711991656	649294.5712523727	110472.98402844966	862096.1411805068	741881.7581236116	394538.48188887903	1984.539534460489	0.0	0.0	0.0	0.0	5.0	8.0	200678.38083207989
0.9855918570547298	0.8420513927146719	0.42372846589622537	0.7400765180538219	0.6718437284526897	0.21407363103098204	0.33973101603282746	0.5136094402426524	0.6382063357078391	0.5433520863752649	812498.6080240861	336706.6842368033	466562.61782286584	191618.39845231816	823918.4915176487	957116.8844289851	298439.3316539406	784118.5478837792	358865.24486782146	12607.582358713495	0.0	0.0	0.0	0.0	3428.295864656673	10.0	7.0	265745.7473615707
0.7379830154320212	0.15854993706723935	0.27237966822964466	0.23277419508052535	0.39965216745248294	0.22577367834055356	0.35324607986620826	0.7288140560632822	0.611398239205735	0.0821005236863012	759351.1591247815	993310.783421051	357332.27036322147	133386.12729954958	577737.0027522129	766351.757326048	292935.418782584	243844.30318940902	804430.0493268871	756185.0688079705	0.0	0.0	0.0	0.0	0.0	6.0	1.0	149500.1810332408
0.6643482158395347	0.3390294980592906	0.9355874997360983	0.912295363677933	0.21013905098471466	0.040378167535242614	0.7415673996424115	0.8277826510878041	0.967896701385404	0.8899465576942224	45528.851534417794	430127.1036440499	989030.8044500737	875134.4211249513	636579.8257911019	862485.5270378914	598227.6627888988	375081.1915307963	181810.93709010415	656518.254342622	3965.169910974651	0.0	0.0	0.0	0.0	3.0	6.0	313227.8255077352
0.6803809672785297	0.8973853894633863	0.13703796821920963	0.2511226776562707	0.5431585460093884	0.7992113609810063	0.037218640546085854	0.9840341320461642	0.45545169627951476	0.3598719094811013	878156.2444035779	80193.90755202447	609641.2693175443	483109.60656355054	325016.4296474688	828116.3269776396	659714.3035463705	761904.5019087997	420512.1552180761	942974.3479934453	0.0	0.0	0.0	0.0	0.0	9.0	8.0	161887.2511173948
0.5823552767800393	0.7959319872548685	0.43096222539805934	0.45438404337572347	0.8794471725168078	0.8960385617956103	0.23945019254986633	0.20004263670603356	0.49673893869608116	0.900376750100564	507228.54683727474	760708.1720221592	199628.6855397344	468138.36216725846	129533.71344835828	313766.5748004847	225765.45189251885	510020.4154576073	149803.1814725449	389319.24783858773	0.0	0.0	0.0	0.0	0.0	6.0	3.0	64829.284579548
0.03742458977479284	0.05369120821005517	0.8343299441002329	0.1188545111444335	0.04610621304787966	0.43846198725576935	0.8441494784700828	0.26314596811281266	0.42229090490839044	0.040882610031187476	595035.4186583948	61403.45549765849	750817.2756025343	483490.3221215776	723962.6479167828	811089.2924121399	528558.4096385557	271007.870145531	150156.76647888523	168898.09665309015	0.0	0.0	0.0	0.0	0.0	7.0	3.0	102174.28587044598
0.7915194035983542	0.2017104283458369	0.8053140895459102	0.8502826019503518	0.2898611841196968	0.9523078182839614	0.05081028625276509	0.15075934399389251	0.5380435569134628	0.5762166786511874	25185.886624081104	978014.3927903968	372693.54374144535	870588.307181523	194940.78199261802	452060.4852356145	53722.74473773688	49675.23687439898	943843.3397619418	812500.5464037487	0.0	0.0	0.0	0.0	0.0	10.0	9.0	111324.69646981043
0.40719256247960917	0.1597485744987536	0.33462239998810145	0.7675212807287949	0.2336526258186453	0.4787937927611464	0.5658341184666874	0.6042547038754374	0.9357898228304198	0.6618315273939033	507902.2522746091	876118.6632701247	276505.3398870774	197251.20639927217	141581.17035511154	978469.6910518868	277655.6431871448	759820.5548302172	455170.4829340493	248169.62095754818	0.0	0.0	4201.172921617618	0.0	0.0	4.0	3.0	284544.98278885527
0.40931720234798846	0.932204680490221	0.9030755506004233	0.20892576352139058	0.25970586806730356	0.1812615566473229	0.1968582971032476	0.9079542250863245	0.9312067712834303	0.05284534394394582	739199.7797783298	166679.84986824833	600092.6485175759	10008.347889191267	260038.11795479854	170543.55939559735	217732.40486220602	861822.0293830509	915648.6196122445	757481.2572788263	0.0	0.0	0.0	0.0	0.0	4.0	12.0	108943.43726482168
0.14255322234297152	0.45347993770287953	0.02290450335913431	0.4456002380315505	0.9884162874637903	0.6704366889265444	0.7600263350792043	0.11988638532754428	0.4736277606286007	0.2869368779246882	266082.93578728987	270300.89079189615	337297.7133184104	621179.108228473	840005.8333057086	504582.09964351286	409413.74804728763	795909.2613041442	296771.22773306107	692144.9163484443	0.0	0.0	0.0	0.0	0.0	1.0	12.0	123469.34206549871
0.40907926542825296	0.09902846999030349	0.26893216172613094	0.02941277136653292	0.8770773346939741	0.6082416794614107	0.8152034793723805	0.5220328979505868	0.5999103195924724	0.7011536233313557	682398.0988671974	954364.5872642231	129159.14083698785	41364.9802335891	874922.4413750102	648480.371719176	649971.1110831461	964787.1146380184	772067.927753307	403470.4367785753	0.0	0.0	0.0	0.0	0.0	4.0	3.0	167933.76163229672
0.3885847816434885	0.8297362655969402	0.13456195874503676	0.9354590951781309	0.7516718942137713	0.9413930583941148	0.676940616318954	0.3640405280674276	0.9382429913521977	0.2762912095328693	635725.3312560382	226772.50373802255	368049.87179483817	792065.1586723847	741541.8696722431	580816.5458105862	153319.8277131562	805256.4043413592	314467.1032672206	773881.9596091708	1257.8783382280176	0.0	0.0	0.0	0.0	7.0	3.0	189785.5090282093
0.47131998726417335	0.18804660577571414	0.5217449723238814	0.8575467652941275	0.30473542242867363	0.8109812800906654	0.9114002705934504	0.07388493182484906	0.7566681117829317	0.25608809271434035	51848.918869558365	183228.72386465117	386248.3383798992	625146.3025796871	336222.49634129775	714755.2801944067	173478.25141284958	604630.1929924272	403986.5159308605	513158.56891153497	0.0	0.0	0.0	0.0	0.0	6.0	9.0	79659.79312804453
0.8216497815234146	0.354710497792739	0.6561649465600654	0.5377383979943701	0.6774471392190814	0.6829884813102965	0.6291052810449329	0.26683526716877126	0.03996741434205531	0.4561112152081187	347311.5786439352	255691.19061029068	584094.3099517443	707941.9649138616	814767.0768111137	354307.09604407725	814177.8416475789	470232.1903677436	110130.84486977269	847844.4078886214	0.0	0.0	0.0	0.0	0.0	10.0	4.0	133855.79675251537
0.0331579597001183	0.6900929683889044	0.08129296455290869	0.23728362213095314	0.16091608633086707	0.9074290952152892	0.18127626006489916	0.04139366141964204	0.5880380527693144	0.3468347444842923	312452.80492582027	763967.5684652326	487432.7298932624	849703.4379460203	941934.8950704985	969829.6195743427	267594.38897069055	769893.0031033615	443729.712091654	431911.42477725964	0.0	0.0	0.0	0.0	0.0	8.0	6.0	172643.15264997346
0.3913267248123695	0.946617279135765	0.24737080526798333	0.6686923414152767	0.7404092443038932	0.4486805707656944	0.9375884607728234	0.7369200784835717	0.45846665528103697	0.5697658665743179	475336.90219073993	200831.9597972019	541413.8915776032	855043.5506261747	912203.3625081979	404249.3465850298	813662.7180331674	287702.99397825036	16241.896855988853	856686.6669477392	0.0	0.0	0.0	1368.4841378164456	0.0	6.0	6.0	193993.76009099773
0.09899627187474047	0.9755150078327247	0.13936827104733404	0.34154483874471536	0.3199810200064304	0.07560475338389293	0.1531078699817648	0.04581347784920043	0.29311208906695296	0.8667902671048776	30208.96229290768	620512.7277658453	713681.962636282	403469.77338030987	191641.2884866591	312955.4387906569	659241.7122267138	499241.04107028863	745989.7883657315	225988.54207808108	0.0	0.0	0.0	0.0	0.0	7.0	1.0	96342.44263514754
0.08143604203292035	0.5622360548094758	0.014590791055217604	0.4124863993123266	0.07431063263535655	0.40582055714640464	0.040892257076343655	0.8353820433481601	0.21052925494462732	0.32898040164755404	98738.58026068867	874078.1313559558	50140.164204069944	859112.7701391701	37375.238306602594	161988.07128408217	802320.5888821367	861562.7928317406	982443.1709933634	124557.68006023845	0.0	0.0	0.0	0.0	0.0	6.0	10.0	115036.46516120748
0.5768833966027747	0.9339595447117135	0.32376565854725775	0.3662765205415071	0.0464324733547309	0.5896117058570892	0.7222020459590044	0.773745671051861	0.1506664697600572	0.4447149132401878	235504.56080234615	849990.4959429288	964732.9569730305	286202.9190252677	215023.3987441486	345141.6356061491	72526.70103889437	874698.3463560068	930006.4857271563	636970.009236799	0.0	0.0	0.0	0.0	0.0	10.0	4.0	138989.31771065382
0.8354144543122174	0.8837201408185232	0.41673430564150965	0.34668025774272043	0.05856575830247765	0.9305611302545579	0.06675719492020579	0.7413943798550999	0.3787301961611216	0.9488319937246871	223413.96089050433	949748.6375164223	924814.2203294262	307587.3541222326	12739.429108492257	521827.6546034712	799267.5226540721	275918.93212731247	444653.58578898874	181061.31252106113	0.0	0.0	0.0	0.0	1195.4125946449744	7.0	9.0	155799.52049110542
0.4841094550562247	0.5015463304166238	0.32234080892335226	0.13302961574749864	0.3770111501967408	0.6725906769926334	0.7826134128358146	0.5312198517857541	0.5902445600453159	0.20141575475352805	736718.3119594447	36768.44502311727	299411.4768222491	362619.7237766949	463636.07243775966	683070.539656378	464810.9442441765	598380.8711633541	599821.2876336392	379538.93339704763	0.0	0.0	0.0	0.0	0.0	11.0	9.0	106312.3228753832
0.67963734864824	0.4710302183705926	0.3885106304227781	0.37658394973102305	0.6404087481331263	0.49529956058693153	0.8492831157405221	0.8748272823423854	0.17138981762851194	0.13709741789417992	310800.9144118091	591245.0522742826	26411.696968732325	414678.6234523726	194961.83388046463	967447.3234275085	586901.8676578072	869414.5141420194	203733.0869019159	811915.5423305499	0.0	0.0	0.0	0.0	0.0	6.0	4.0	119964.52650530728
0.3747307862309599	0.5431805754062717	0.8513931389802214	0.3346654205300648	0.14311498772584455	0.2825999494014564	0.8992237069785796	0.1602337153533759	0.32989183994577526	0.46517567018984024	533909.9297521396	21052.6916853727	826926.2504938138	294021.7943535414	339439.8187800429	690414.0688655727	791288.0161437901	405990.34868426615	668864.8667988826	956790.8672849106	0.0	0.0	0.0	0.0	0.0	5.0	4.0	143197.71929057248
0.4836976824503548	0.8383921906607188	0.36204237528811917	0.859934880136834	0.4073979961507718	0.32890487257266104	0.4545359212884993	0.7626845117161936	0.12687602583613028	0.19722279665614537	284458.1684625953	564832.4744195323	740623.2502223155	90445.83043601953	520604.79929571506	621453.5225546359	302413.7790612417	953473.447968047	525099.7972517612	190691.9189474734	0.0	0.0	0.0	0.0	0.0	2.0	4.0	112457.53377535459
0.704789142775273	0.45439271724310465	0.5410703833304044	0.8497505748074756	0.4806548046987348	0.37383416173602174	0.4937542455329598	0.579550674231014	0.1898885761245705	0.9010068225367237	284228.29721391416	336381.11643148406	845046.4125985735	61728.645551394424	928344.1281428642	11348.30321412135	939777.423677152	460210.9061725822	111101.39890030138	677419.7535687755	0.0	0.0	0.0	0.0	0.0	3.0	8.0	106447.23786005272
0.8609340949703101	0.01057310502544247	0.9664528974877938	0.3420708403748209	0.9904073982958728	0.25336684114117286	0.47206485119066655	0.35457374889872834	0.3564049542793083	0.8424398166494675	999675.5834952762	870603.7701244111	933776.544673178	627306.0899429903	860533.4809689863	326501.3906532206	37090.36341652109	919068.1219404007	226246.31840244317	731201.4913918176	2095.011794726493	0.0	0.0	0.0	0.0	7.0	11.0	272329.2889926294
0.5571389751500324	0.2486276967516268	0.244202188394716	0.9907343301923576	0.7570230271715589	0.837102418932759	0.5724107026586687	0.8711432731063554	0.6458450486271865	0.946227531091549	858158.0824471178	988550.4988013672	130589.35791603751	654569.7778203345	12389.616856966699	58539.191312836534	292151.00988519477	847940.0435754377	655975.89242336	451362.7226526036	0.0	0.0	0.0	0.0	0.0	3.0	7.0	119319.84811014732
0.8227122595898125	0.8041545490449677	0.5529484664404812	0.5206497224184404	0.1437330853780723	0.7755708042527325	0.27213797106626764	0.4971987273951286	0.2849898188345892	0.13469453463669345	508126.5719346066	101941.58089089168	961366.1993173357	223075.607018071	205455.27901811697	889996.8162764147	968172.0495707453	700655.936702304	129794.98336223264	490997.0544352671	0.0	0.0	0.0	0.0	3020.741125691488	6.0	7.0	254249.11802783996
0.646941362578297	0.6353521027725783	0.14494107589041116	0.3496387392696962	0.5863130717802889	0.13964423109262317	0.8528706544569218	0.02845856024141609	0.10373457755438559	0.1169908129350292	374031.9353480932	151035.7824919874	598630.2257722243	829733.5768487052	565728.1347771089	173436.68658063546	664615.5519258678	39840.34706128492	839673.4088453123	922280.2316948243	0.0	0.0	0.0	0.0	0.0	11.0	5.0	129024.53203407886
0.27351368421015065	0.2572063290144285	0.25198015043264765	0.6165294807815114	0.8151843904557544	0.45280874906516533	0.3798696417504413	0.9736059746474477	0.11763728197562717	0.4871460493628476	170773.17860531138	33896.04762411414	144465.4401574157	330726.7499591541	925038.2270116111	12442.521885942522	805759.9167696057	856306.188849336	812941.8027924519	91392.21208726097	0.0	0.0	0.0	0.0	0.0	12.0	8.0	87809.31852790041
0.160959427688817	0.5417837939720154	0.3216604921188859	0.5279588924165405	0.5527231771278317	0.09035880017642094	0.6614740117714314	0.6348470144230928	0.7696978073598295	0.09156783516551183	393034.93147911335	287858.42149519356	404437.30912159523	650404.4526014802	200991.51899633452	507078.37478908047	886022.8553400743	733815.588985288	728111.4600775556	850229.2143109859	0.0	0.0	0.0	0.0	0.0	12.0	11.0	148155.73220381685
0.43168177493053134	0.06815601171964321	0.46142907965808894	0.04738722173565689	0.2949561576803727	0.5872929120049623	0.31031327003323017	0.6857098506636291	0.8221643413580354	0.42101874010025736	54165.37215743895	380086.24603854195	34706.18136200903	566919.5133917796	81668.52880677553	443178.10586401075	980341.4090014753	19782.70541274861	373186.02197973535	676530.2274012914	0.0	0.0	0.0	0.0	0.0	6.0	11.0	63292.99748277976
0.5228508907028343	0.008212727056714036	0.3172797520642341	0.6775135329489828	0.4845549012876206	0.9782912165129891	0.8742296922701446	0.3597117082641081	0.04644105493080233	0.8457806738149038	766529.3163880476	443890.533485298	482110.8188064592	651444.6298738049	208197.22448400798	97764.33208918141	318124.15078616224	780598.969956868	264750.56078225153	139451.6083325605	0.0	0.0	0.0	0.0	869.9143394458014	8.0	7.0	121880.18593219243
0.8467854212397747	0.13277203489197006	0.03620920462108618	0.39565037355069815	0.9794622003293239	0.11123188556098845	0.10261672559558942	0.7514153442848283	0.31284953229957174	0.7175643356084912	102743.63825936615	962917.5539561893	731928.0047472771	349025.3768620464	287706.508838817	928746.3979639591	280814.4762005931	541786.0959693382	222805.52049442483	995262.4677760305	0.0	0.0	0.0	0.0	0.0	11.0	1.0	137875.96780260938
0.9672459936014601	0.43921672596902417	0.3939594859090141	0.846704225044043	0.42747841531566727	0.5524661541233555	0.23171072293414569	0.7437590332432962	0.532456329952511	0.8092255156901013	350803.44047553744	582292.0600927601	731526.5504074605	703879.35386596	270620.3133663733	589450.6517284472	157286.7337981584	130385.82544947106	787997.2778965267	696808.4430745805	0.0	0.0	0.0	0.0	0.0	8.0	12.0	121432.489135709
0.578828542821094	0.6493003994456925	0.7768179950156688	0.26006543423349426	0.8274064391313384	0.4185421889180826	0.17648003779767135	0.35076796138166383	0.2468849806065071	0.22948489153051022	687310.0355069339	916271.6814475176	292383.3120402964	19555.6773009151	327758.3921914456	972214.9753104631	883150.6270401825	59852.69353624807	506938.8469662411	88219.76566455042	0.0	0.0	0.0	0.0	0.0	6.0	12.0	110905.62659115903
0.8735180664513101	0.39559528027848345	0.3356735613877381	0.20807524002718583	0.37841902708550207	0.31736767166090907	0.6776266553388429	0.2902931219660564	0.5776225466761389	0.06682627286694073	921495.9711915646	148780.28811249833	738305.2637240359	959850.706597216	155897.17293867533	440739.1462877998	344082.90753481543	394592.9726822572	755608.3417404589	664577.0432300037	0.0	0.0	0.0	0.0	0.0	9.0	4.0	143931.45444522862
0.39543292390397095	0.6653160442127928	0.3061832666449493	0.26776530538377363	0.8139248220682078	0.9803980905896842	0.7740295279162339	0.5241529461813095	0.4430687207133694	0.5401080728098345	975387.6002621958	667780.6025261498	852837.5599985552	229353.84321773794	323904.43908599514	397689.17492330994	323763.7816400568	885404.5439496272	516395.0939006062	954110.6351407773	0.0	0.0	0.0	0.0	0.0	2.0	10.0	168630.40137243594
0.9676965339482744	0.09798041298318377	0.9027684991047619	0.4457669099437928	0.0746704209760195	0.8796420709935013	0.25268827219670437	0.023227875369729978	0.1366712984636231	0.6594556271578619	912764.4929935646	307269.49194385187	34295.092184498295	895005.9813824343	978996.2250424002	439017.6626291359	461230.98857573565	152714.54938141222	480768.2155950252	310315.7436211641	0.0	0.0	0.0	0.0	0.0	5.0	7.0	119778.55174397894
0.7204373034700093	0.28793398799594566	0.8798726498920493	0.05017169362622085	0.23184977202162171	0.8974883317462512	0.2569353229249156	0.22143040856212673	0.138987167847107	0.8592526458892695	749267.7685439741	650010.3500846168	768241.07730791	741112.5043602872	480992.19679309084	342492.8884367442	289952.90970882354	682561.9049176539	959711.0832007729	585244.1717462738	0.0	0.0	0.0	0.0	0.0	1.0	12.0	173573.23545232517
0.8573737064324213	0.7648862994344886	0.14754841890116635	0.6906325240538282	0.9450790405159882	0.6828579382883899	0.33228523225872614	0.5010787381134004	0.6460793183077026	0.5110598383197751	334003.53797344124	480277.621754456	708867.0040263033	896427.8058143838	498763.6898775605	117804.57314446001	374984.6696663083	554858.2665857119	423349.35990637226	194690.16952018937	0.0	0.0	0.0	841.7001938914407	0.0	1.0	9.0	138544.47272679076
0.9709203677990604	0.8272184456516868	0.9746484936907581	0.845759190303298	0.8553406103907817	0.5776000181759713	0.5187340591017967	0.40684801216139976	0.818276800150834	0.18288554466574658	920014.1644828635	648080.5274041945	865309.728776462	69381.20675039939	109387.33824909548	563475.5623477803	848041.9703903779	322275.1071690102	552575.3569969463	19860.926169240018	0.0	0.0	0.0	0.0	0.0	10.0	5.0	117040.29582875887
0.1312734810953687	0.23570184017196644	0.6193750112837212	0.018675467975634005	0.6351097742045212	0.665721237161247	0.23993558510179683	0.5985346969233865	0.5345559706630407	0.2614308566049607	140171.63453919993	761323.9413153895	579399.696453362	846925.2416459498	833632.2122353024	21909.998626607266	263890.1270184392	189009.1694727535	467093.5413317585	906234.5873342992	0.0	0.0	0.0	0.0	0.0	8.0	4.0	122470.11354585404
